BranchID,Employer,SalesForceID,TimesheetType,Date,Enrolled Hours-Total,Enrolled Hours-Hourly,HourlyEnrolledWorked,Enrolled Hours-Salaried,Enrolled Users-Total,UnEnrolled Hours,Total Hours(Enrolled + Unenrolled),UnenrolledUsers-Total,Employees in TA,Last TA File Process Date
2251,Flambeau,0018W00002H4HHNQA3,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2252,GoHealth,0018W00001sjC37QAE,Daily,1/28/2025 0:00,3024.11,2477.11,309,547,378,0,3024.11,0,378,
2253,Property Solutions Group,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2255,Ray Carroll County Grain Growers,0018W00002VfAz9QAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2256,Grace Management,0018W00001shoGAQAY,Daily,1/28/2025 0:00,3558.25,3302.25,427,256,459,0,3558.25,0,459,
2257,Classic Collision,0018W00002U7U05QAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2259,THE CORKEN STEEL PRODUCTS COMPANY,0018W00002Pb7Z2QAJ,Daily,1/28/2025 0:00,535.04,487.04,58,48,64,0,535.04,0,64,
2260,Car Sound Exhaust System Inc,0018W00002KQ82SQAT,Daily,1/28/2025 0:00,8,0,0,8,1,0,8,0,1,
2261,Wholesum,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2262,Morningside Ministries,0018W00002H3gmOQAR,Daily,1/28/2025 0:00,530.42,394.42,47,136,64,804.98,1335.4,98,162,45706.67569
2263,CoralTree Hospitality Group LLC,0018W00002Pb7diQAB,Daily,1/28/2025 0:00,37.75,5.75,1,32,5,0,37.75,0,5,
2264,Krapf Group,0011I00001ZLKJFQA5,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2265,Riverside Health System,0011I00001ZL5ExQAL,Daily,1/28/2025 0:00,5303.31,4587.31,535,716,625,0,5303.31,0,625,45571.88819
2266,YMCA of Central Kentucky,0018W00002KPOmcQAH,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2267,Amports,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2268,Sutton Trucking,0018W00002PciUAQAZ,Daily,1/28/2025 0:00,231.93,167.93,17,64,25,0,231.93,0,25,
2269,Janus Youth,0018W00002U7ZOKQA3,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2270,United Methodist Memorial Home,0018W00002VeWSOQA3,Daily,1/28/2025 0:00,639,575,82,64,90,0,639,0,90,
2271,The Marcus Corporation,0011I00001TUdLwQAL,Daily,1/28/2025 0:00,5154.35,4330.35,666,824,769,0,5154.35,0,769,
2272,Legacy Senior Living,0018W00002Pcn7DQAR,Daily,1/28/2025 0:00,2997.6,2501.6,326,496,388,3101.39,6098.99,424,812,45707.34653
2273,PartnerHero,0018W00002VfAzsQAF,Daily,1/28/2025 0:00,1049.71,985.71,119,64,127,0,1049.71,0,127,
2274,UKG Test Earnings,,Daily,1/28/2025 0:00,8,0,0,8,1,0,8,0,1,45357.86736
2275,Midlands Packaging Corporation,0018W00002XUbHNQA1,Daily,1/28/2025 0:00,213.05,165.05,19,48,25,0,213.05,0,25,
2276,Plastic Omnium Auto Exteriors,0018W00002KPbqAQAT,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2277,Olive Crest,0018W00002EmuoDQAR,Daily,1/28/2025 0:00,1210.16,681.16,85,529,151,0,1210.16,0,151,
2278,Plastic Omnium Auto Inergy,0018W00002Ve1k2QAB,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2279,YMCA of Central Ohio,0018W00002TAEJiQAP,Daily,1/28/2025 0:00,1109.43,653.43,115,456,171,0,1109.43,0,171,
2282,HCF Management,0011I00001FcFdAQAV,Daily,1/28/2025 0:00,5931.05,5411.05,623,520,687,0,5931.05,0,687,
2284,Kingspan,0018W00002DM3jnQAD,Daily,1/28/2025 0:00,483.62,411.62,48,72,57,0,483.62,0,57,
2285,Senior Living Communities DBA Maxwell Group,0011I00000Cd1wJQAR,Daily,1/28/2025 0:00,6003.52,5347.27,662,656.25,744,355.68,6359.2,53,797,45706.73681
2286,LSS of Wisconsin and Upper Michigan,0018W00002DLttUQAT,Daily,1/28/2025 0:00,608.6,392.6,48,216,75,0,608.6,0,75,
2287,Vineyard Vines,0011I00001ZLvrjQAD,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2288,Vineyard Brothers LLC,001Ro000008VvYYIA0,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2289,Stonegate Senior Living,0018W00002KQWbfQAH,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,45420.82847
2290,Vineyard Vines Retail LLC,001Ro000008VYDrIAO,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2291,"SASR Workforce Solutions, LLC",0018W00002PIXbnQAH,Daily,1/28/2025 0:00,1200.42,1080.42,155,120,170,564.39,1764.81,89,259,45706.55
2292,Rosecrance,0018W00002VeIQMQA3,Daily,1/28/2025 0:00,1290.23,682.23,84,608,160,0,1290.23,0,160,
2293,Broan NuTone,0018W000027iaTTQAY,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2294,EmpRes by Evergreen,0018W00002XXrhzQAD,Daily,1/28/2025 0:00,6528,6200,775,328,816,13120,19648,1640,2456,45706.97569
2295,Padagis,0018W00002PdUynQAF,Daily,1/28/2025 0:00,527.46,407.46,45,120,60,0,527.46,0,60,
2296,Lifespark,0018W00002XXRlSQAX,Daily,1/28/2025 0:00,4309.17,3541.67,563,767.5,659,3742.25,8051.42,543,1202,45706.82014
2297,Honor Credit Union,0018W000027iZLDQA2,Daily,1/28/2025 0:00,889.86,689.86,88,200,113,0,889.86,0,113,
2298,Coordinated Services Management,0018W00002VfACRQA3,Daily,1/28/2025 0:00,1194.74,1002.74,136,192,160,0,1194.74,0,160,
2299,Esch Construction,0018W00002VenamQAB,Daily,1/28/2025 0:00,56.03,8.03,1,48,7,0,56.03,0,7,
2300,Trussworks Inc,0018W00002XVzQSQA1,Daily,1/28/2025 0:00,54.46,54.46,7,0,7,0,54.46,0,7,
2301,PacSun,0018W00002XXOiFQAX,Daily,1/28/2025 0:00,2412.79,2108.71,327,304.08,365,0,2412.79,0,365,
2302,Clean View Auto Wash,0018W00002XXhMWQA1,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2303,PS Trucking,0018W00002XXDNnQAP,Daily,1/28/2025 0:00,249.51,225.51,23,24,26,0,249.51,0,26,
2305,Bridgewater Home,0018W00002XVzRpQAL,Daily,1/28/2025 0:00,523.8,475.8,58,48,64,0,523.8,0,64,
2306,Carpenter Co,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2307,"McCormack Baron Management, Inc",0018W00002KPXv1QAH,Daily,1/28/2025 0:00,1558.81,910.43,110,648.38,191,0,1558.81,0,191,
2309,CBM,001Ro000008Y7yXIAS,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2311,National Lutheran Communities and Services,0018W00002EmooTQAR,Daily,1/28/2025 0:00,993.18,841.18,102,152,121,0,993.18,0,121,
2312,CJ Logistics,0018W00001skMj4QAE,Daily,1/28/2025 0:00,8812.1,7577.9,936,1234.2,1090,0,8812.1,0,1090,
2313,Landscape Forms Inc,0018W00002XUgLdQAL,Daily,1/28/2025 0:00,692.18,388.18,40,304,78,0,692.18,0,78,
2315,"Progressive Healthcare Providers/Fern Park, LLC",001Ro000009yv7yIAA,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2316,"Progressive Healthcare Providers/Alabama, Inc",001Ro000009ywqNIAQ,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2317,Catholic Guardian Services,0018W000027k73KQAQ,Daily,1/28/2025 0:00,841.35,649.35,79,192,104,0,841.35,0,104,
2319,"Home and Environment for Living and Programs, Inc",001Ro000009yvXoIAI,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2320,The Haartz Corporation,0018W00002DLQXRQA5,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2321,Chandler Signs,001Ro00000BVJXuIAP,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2322,Bug Busters,0018W00002U6nz9QAB,Daily,1/28/2025 0:00,209.5,135.47,17,74.03,26,0,209.5,0,26,
2323,Wings Financial Credit Union,0018W00001gJegnQAC,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,45485.7875
2324,Flack Global Metals,0018W00002DMPVEQA5,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2325,Foulkeways of Gwynedd,0018W00002XXmjMQAT,Daily,1/28/2025 0:00,316.75,268.75,38,48,44,0,316.75,0,44,
2326,Hillsdale Hospital,0018W00002XXhQOQA1,Daily,1/28/2025 0:00,548.95,492.95,65,56,72,0,548.95,0,72,
2327,Pattison ID,0018W00002KPvqVQAT,Daily,1/28/2025 0:00,8,0,0,8,1,0,8,0,1,45438.76181
2328,Ascentist Healthcare,0018W00002XUuL1QAL,Daily,1/28/2025 0:00,703.14,572.84,68,130.3,84,0,703.14,0,84,
2329,Restoration Hardware,0018W00002PbG0HQAV,Daily,1/28/2025 0:00,7400,4800,600,2600,925,17472,24872,2184,3109,45707.22083
2330,Cooper Farms,0018W0000229u61QAA,Daily,1/28/2025 0:00,1230.26,974.26,115,256,147,0,1230.26,0,147,
2331,Harlem Children's Zone,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2332,University Hospitals Cleveland,0018W00001ZNbopQAD,Daily,1/28/2025 0:00,14045.61,12213.61,1541,1832,1770,177243.73,191289.34,21509,23279,45707.05903
2333,YMCA of Greater Twin Cities,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2334,CONAM Management Corporation,0018W00002H3axXQAR,Daily,1/28/2025 0:00,2266.37,2106.37,260,160,280,11380.66,13647.03,1371,1651,45707.23611
2335,Horizon Health Services,0018W00002DMGJtQAP,Daily,1/28/2025 0:00,673.45,401.45,48,272,82,0,673.45,0,82,
2336,Southwest Human Development,0018W00002Vf6VVQAZ,Daily,1/28/2025 0:00,1687.14,1623.14,208,64,216,0,1687.14,0,216,
2338,Bitcoin Depot,0018W00002XXDNxQAP,Daily,1/28/2025 0:00,301.58,69.58,7,232,36,0,301.58,0,36,
2339,savAtree,001Ro00000AN3UCIA1,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2340,Rohrer,001Ro0000092Wl8IAE,Daily,1/28/2025 0:00,1081.75,792.75,91,289,127,0,1081.75,0,127,
2341,Primex Farms,0018W00002H3lPmQAJ,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2342,Country Dairy,001Ro00000BUKREIA5,Daily,1/28/2025 0:00,269.93,237.93,24,32,28,0,269.93,0,28,
2343,Tribe 9 Foods,0018W00002XXTZQQA5,Daily,1/28/2025 0:00,119.73,63.23,8,56.5,15,0,119.73,0,15,
2344,Wedgewood Village Pharmacy,001Ro000009QpHwIAK,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2346,Ranken Jordan Pediatric Bridge Hospital,001Ro000009uZ17IAE,Daily,1/28/2025 0:00,475.99,387.99,42,88,53,0,475.99,0,53,
2347,NELSON Global,001Ro00000BRIH3IAP,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2348,Wire Mesh Corp,001Ro00000DEnKkIAL,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2349,RPM Living,0018W00002Vf6XHQAZ,Daily,1/28/2025 0:00,7300.43,4965.72,611,2334.71,903,0,7300.43,0,903,
2350,Donohoe,001Ro00000BR3ebIAD,Daily,1/28/2025 0:00,726.94,526.94,73,200,98,0,726.94,0,98,
2351,American Freight,0018W00002Vf86gQAB,Daily,1/28/2025 0:00,38.07,38.07,5,0,5,0,38.07,0,5,
2353,Poydras Home,0011I00001ZMOAuQAP,Daily,1/28/2025 0:00,290.56,274.56,30,16,32,0,290.56,0,32,
2354,Roseburg Forest Products,0018W00002H4lBrQAJ,Daily,1/28/2025 0:00,172.2,148.2,14,24,17,0,172.2,0,17,
2355,Express Wash Concepts,001Ro000008XadTIAS,Daily,1/28/2025 0:00,2290.79,1840.08,246,450.71,302,0,2290.79,0,302,
2356,Frank Donio Inc,001Ro00000DEb1qIAD,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2357,Tend,001Ro00000C6CJ7IAN,Daily,1/28/2025 0:00,1092.73,796.73,97,296,134,0,1092.73,0,134,
2358,Pries Enterprises,001Ro00000FpF7dIAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2359,Waukegan Tire and Supply,001Ro00000H8OZgIAN,Daily,1/28/2025 0:00,181.61,181.61,24,0,24,0,181.61,0,24,
2360,Texhoma Christian Care Center,001Ro00000F5aFUIAZ,Daily,1/28/2025 0:00,505.2,465.2,52,40,57,0,505.2,0,57,
2361,Cactus Wellhead,0018W00002H4K1hQAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2362,Genting Americas Inc,0018W00002H3xgLQAR,Daily,1/28/2025 0:00,8,0,0,8,1,0,8,0,1,
2366,"GSF USA, Inc",0018W00002XXFaKQAX,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2367,Independent Stave Company,001Ro00000DUiigIAD,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2368,HireRight LLC,0018W00002XUXXxQAP,Daily,1/28/2025 0:00,930.12,586.12,76,344,119,0,930.12,0,119,
2370,Bloomington Cooperative Services,001Ro00000IUWY4IAP,Daily,1/28/2025 0:00,251.06,187.06,25,64,33,0,251.06,0,33,
2371,Daikin,001Ro00000BrJqzIAF,Daily,1/28/2025 0:00,17532.35,14219.22,1620,3313.13,2034,0,17532.35,0,2034,
2372,Covenant Health,0011I00001ZKoTAQA1,Daily,1/28/2025 0:00,801,609,70,192,94,0,801,0,94,
2373,Valley Hope Association,0018W00001ZNcA9QAL,Daily,1/28/2025 0:00,688.54,360.54,43,328,84,0,688.54,0,84,
2374,Access Services,0011I00001ZKoXcQAL,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2375,IDI Distributors,0011I00001TVO0QQAX,Daily,1/28/2025 0:00,1023.01,607.01,73,416,125,1312.53,2335.54,155,280,45706.48611
2377,Goodwill Industries of KYOWVA Area Inc,001Ro00000EgCBFIA3,Daily,1/28/2025 0:00,409.85,352.35,53,57.5,60,0,409.85,0,60,
2378,JACK Entertainment,0018W00002VfB2DQAV,Daily,1/28/2025 0:00,1974.43,1416.4,185,558.03,255,0,1974.43,0,255,
2379,Valley Forge Flag Company,001Ro00000IV8zxIAD,Daily,1/28/2025 0:00,745.64,705.64,84,40,89,0,745.64,0,89,
2380,Daiso,001Ro00000CTIfTIAX,Daily,1/28/2025 0:00,1950.41,1814.41,308,136,325,0,1950.41,0,325,
2381,Leslie's Poolmart Inc,0018W00002Vf71oQAB,Daily,1/28/2025 0:00,4301.12,2550.85,326,1750.27,547,0,4301.12,0,547,
2382,Aris Solutions Inc,001Ro00000HAzZuIAL,Daily,1/28/2025 0:00,110.4,46.4,6,64,14,0,110.4,0,14,
2383,Residential Opportunities Inc,001Ro00000GvDp3IAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2384,Gobble-Fite Lumber Co Inc,001Ro00000Ie38JIAR,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2385,Target Logistics Management LLC,001Ro00000DvVHMIA3,Daily,1/28/2025 0:00,1877,1837,155,40,160,0,1877,0,160,
2386,Restaura,0018W00002XXdF4QAL,Daily,1/28/2025 0:00,7.83,7.83,1,0,1,0,7.83,0,1,
2388,Rehabilitation Hospital of Indiana,001Ro00000JLuHCIA1,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2389,Product Card 4,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2390,Trio Healthcare,001Ro00000L1lk0IAB,Daily,1/28/2025 0:00,2425.13,2177.13,252,248,283,0,2425.13,0,283,
2391,Mardens Inc,001Ro00000HU2N4IAL,Daily,1/28/2025 0:00,310.3,270.3,35,40,40,0,310.3,0,40,
2392,Cascadia,001Ro000008XgogIAC,Daily,1/28/2025 0:00,262.01,206.01,28,56,35,0,262.01,0,35,
2393,Miami Jewish Health Systems,0011I00001ZL2OUQA1,Daily,1/28/2025 0:00,1440,832,104,608,151,5008,6448,626,777,45706.99167
2394,Riverview Lutheran Retirement Community of Spokane,001Ro00000KwEGwIAN,Daily,1/28/2025 0:00,136.91,136.91,16,0,16,0,136.91,0,16,
2395,Erie Events,001Ro00000EkMGrIAN,Daily,1/28/2025 0:00,120.91,72.91,11,48,17,0,120.91,0,17,
2396,Links Unlimited,001Ro00000IUdETIA1,Daily,1/28/2025 0:00,179.25,91.25,11,88,22,0,179.25,0,22,
2397,TestDemoAccount,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2398,Enviro Resources II Inc,001Ro00000GZO7QIAX,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2399,MOKA Corp,0018W00002TAEMrQAP,Daily,1/28/2025 0:00,526.04,502.04,54,24,57,0,526.04,0,57,
2400,Hogsalt,001Ro00000JxWtqIAF,Daily,1/28/2025 0:00,1401.26,1033.26,139,368,185,0,1401.26,0,185,
2401,Cascadia-Olympus C,001Ro00000H4Q8kIAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2403,The Maids International,0018W000027jacnQAA,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,45603.86806
2404,Buffalo Exchange,001Ro00000AiLzAIAV,Daily,1/28/2025 0:00,59.76,59.76,8,0,8,0,59.76,0,8,
2407,"North Metro Community Services, Inc",0018W00002XXRgwQAH,Daily,1/28/2025 0:00,164.57,156.57,18,8,19,0,164.57,0,19,
2408,"CADENCE EDUCATION, LLC",001Ro00000C6fkjIAB,Daily,1/28/2025 0:00,12759.07,11085.15,1461,1673.92,1670,0,12759.07,0,1670,
2410,Dancing Moose Montessori School Inc.,001Ro00000MBb6AIAT,Daily,1/28/2025 0:00,239.94,208.76,26,31.18,30,0,239.94,0,30,
2411,McFarland Clinic,0011I00001ZKWMXQA5,Daily,1/28/2025 0:00,42.39,42.39,5,0,5,0,42.39,0,5,45706.99583
2412,Automation_QA_UKG,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2414,Superior Tire Service,001Ro00000GeLxPIAV,Daily,1/28/2025 0:00,252.07,244.07,29,8,30,516.4,768.47,63,93,
2415,Rose Acre Farms,001Ro00000DLLBlIAP,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2416,Wellstreet Urgent Care,001Ro00000JS1BGIA1,Daily,1/28/2025 0:00,3121,2688.75,245,432.25,299,7720.25,10841.25,714,1013,
2417,QAAutomationEmployer123,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2418,Automation12345,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2419,Magnolia River,001Ro00000GzYy1IAF,Daily,1/28/2025 0:00,1523,1266,124,257,155,6191.5,7714.5,692,847,45706.99583
2423,Golden Valley Memorial Healthcare,001Ro00000JRQJhIAP,Daily,1/28/2025 0:00,739.25,675.25,81,64,89,5237.07,5976.32,728,817,
2424,Horicon Bank,001Ro00000KKCZaIAP,Daily,1/28/2025 0:00,306.23,242.23,31,64,39,0,306.23,0,39,
2425,Chesley Brown International,001Ro00000KXq2jIAD,Daily,1/28/2025 0:00,1372.25,1260.25,153,112,166,0,1372.25,0,166,
2426,Cotiviti,001Ro00000F5YANIA3,Daily,1/28/2025 0:00,5411.42,4027.42,363,1384,532,0,5411.42,0,532,
2427,Dometic,001Ro00000G4lgfIAB,Daily,1/28/2025 0:00,4861.12,4461.12,369,400,419,0,4861.12,0,419,
2428,Pensacola Health Partners LLC,001Ro00000NZnouIAD,Daily,1/28/2025 0:00,1492.35,1372.35,159,120,174,5116.02,6608.37,616,790,
2429,Cove Property Management LP,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2430,Cove Property Management LP1,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2431,Accent Decor Inc,001Ro00000Mhh6fIAB,Daily,1/28/2025 0:00,298.6,250.6,32,48,38,0,298.6,0,38,
2432,QA_Test Sprint7376,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2433,Quorum Health,0018W00001ZNbWUQA1,Daily,1/28/2025 0:00,1848.86,1511.76,213,337.1,255,15891.26,17740.12,2153,2408,
2434,Pajco Inc,001Ro000009uf07IAA,Daily,1/28/2025 0:00,853.15,709.15,105,144,123,0,853.15,0,123,
2435,Spirit Mountain Gaming,001Ro00000C6Ff7IAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2436,WorldSprings,001Ro00000MHbmbIAD,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2437,Stafford Management,001Ro00000NrSQtIAN,Daily,1/28/2025 0:00,1515.5,1331.5,174,184,197,0,1515.5,0,197,
2438,"Excel Fitness Management, LLC",001Ro00000OstsxIAB,Daily,1/28/2025 0:00,1913.02,1897.02,232,16,234,0,1913.02,0,234,
2439,The Stepping Stones Group,0018W00001ZNc7kQAD,Daily,1/28/2025 0:00,601.42,121.42,15,480,75,0,601.42,0,75,
2440,Storage Rentals of America,001Ro00000OrSq3IAF,Daily,1/28/2025 0:00,1158.29,1030.29,128,128,144,0,1158.29,0,144,
2441,Sally's Apizza,001Ro00000MvYptIAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2442,Kinkaid Civil Construction,001Ro00000HeBr7IAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2443,BMG Bakery,001Ro00000N3mm1IAB,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2444,CleanCare,001Ro00000PWkR8IAL,Daily,1/28/2025 0:00,284.82,284.82,33,0,33,0,284.82,0,33,
2445,JELD-WEN,0018W00001ZNPLtQAP,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2446,County of Bedford VA,001Ro00000JCYavIAH,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2448,Dutch Oil Company,001Ro00000PCcPmIAL,Daily,1/28/2025 0:00,183.85,151.85,19,32,23,0,183.85,0,23,
2449,FAMCO,001Ro00000NrGr0IAF,Daily,1/28/2025 0:00,31.1,15.1,2,16,4,0,31.1,0,4,
2450,"Lifetime Assistance, Inc",001Ro00000C9laNIAR,Daily,1/28/2025 0:00,40,0,0,40,5,7.75,47.75,1,6,
2451,Model Group,001Ro00000N4MXtIAN,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2452,TestBusiness_HRISSettings,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2453,Big C Lumber,001Ro00000PTamXIAT,Daily,1/28/2025 0:00,24,0,0,24,3,0,24,0,3,
2454,Hillpointe Management Co. LLC,001Ro00000QseBOIAZ,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2456,Alpine Health and Rehabilitation,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2457,"Briese Iron Works, Inc",0018W00002XXDNsQAP,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2458,Tryon Management Group,001Ro00000PqLq4IAF,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2459,Block,,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2460,Marklund Childrens Home,001Ro00000PIM8ZIAX,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
2462,Champlain Community Services Inc,001Ro00000RqwRsIAJ,Daily,1/28/2025 0:00,0,0,0,0,0,0,0,0,0,
1823,0001Template - New Employer,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1828,Community Systems Inc,0018W00001ZNyBl,Daily,1/29/2025 0:00,8348.85,7741.85,417,607,491,0,8348.85,0,491,
1829,0001Template - PayactivCard Only Employer,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1830,The Arc of San Diego,0011I00001ZKop6,Daily,1/29/2025 0:00,2156.1,2076.1,311,80,321,0,2156.1,0,321,
1832,School District of Greenville County,0018W00001ZNnhx,Daily,1/29/2025 0:00,5625,2098.25,254,3526.75,695,0,5625,0,695,
1835,Fresh Ideas Food,0011I00001TVO4Q,Daily,1/29/2025 0:00,32,0,0,32,4,0,32,0,4,
1840,Scarlet Pearl Casino,0018W00001ZOEfU,Daily,1/29/2025 0:00,1546.25,1094.25,149,452,211,0,1546.25,0,211,
1841,Health Dimensions Group,0018W00001ZNYvl,Daily,1/29/2025 0:00,627.5,31.5,4,596,79,0,627.5,0,79,
1842,"Sagora Senior Living, Inc",0018W00001ZOBAh,Daily,1/29/2025 0:00,11029.94,10263.06,1303,766.88,1399,0,11029.94,0,1399,
1845,Internal Drive,0011I00001TSORh,Daily,1/29/2025 0:00,190.52,94.52,20,96,32,0,190.52,0,32,
1847,Waterton Residential LLC,0018W00001ZO32j,Daily,1/29/2025 0:00,1761.04,1376.62,167,384.42,215,0,1761.04,0,215,
1849,Midwest Industrial Supply Inc,0018W00001ZOFAe,Daily,1/29/2025 0:00,196,52,6,144,24,0,196,0,24,
1850,Van Rooy Properties,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1852,UCAN Chicago,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1853,Starr Ranch,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1854,Olson Oil Co,0018W00001ZOFG8,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1857,Yanfeng Automotive Interiors,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1860,Turning Point of Central California,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1863,Kettering Health,0018W00001ZNbmM,Daily,1/29/2025 0:00,23784.2,18073.43,2018,5710.77,2711,0,23784.2,0,2711,44963.62431
1864,M Culinary Concepts,0018W00001ZOIBC,Daily,1/29/2025 0:00,206.9,166.9,21,40,26,0,206.9,0,26,
1865,O'Neal Industries,0011I00001TVO5p,Daily,1/29/2025 0:00,4081.48,3033.23,345,1048.25,476,0,4081.48,0,476,
1866,Jasper Group,0011I00001TUrU3,Daily,1/29/2025 0:00,942.05,884.75,94,48,101,0,942.05,0,101,
1867,EUROPASTRY,0018W00001ZN8Yw,Daily,1/29/2025 0:00,2204.37,2204.37,264,0,264,0,2204.37,0,264,
1868,CSW Industrials Inc,0018W00001gIYga,Daily,1/29/2025 0:00,1597.85,1238.85,136,359,179,0,1597.85,0,179,44767.96944
1869,Puratos Corporation,0018W00001ZOSgq,Daily,1/29/2025 0:00,948.04,820.04,91,128,107,0,948.04,0,107,
1870,Clutter,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1872,Mom's Meals,,Daily,1/29/2025 0:00,3672.28,3151.25,375,521.03,440,0,3672.28,0,440,
1874,Quality Carriers,0018W00001gKp1v,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1875,PRIDGEON ,,Daily,1/29/2025 0:00,0,0,0,0,0,0,0,0,0,
1876,Renown Health,0011I00001Ns0uT,Daily,1/29/2025 0:00,4008.2,3295.7,356,712.5,444,0,4008.2,0,444,45439.625
1877, Cove Property Management LP,0018W00001gL0CG,Daily,1/29/2025 0:00,715.5,414.5,55,301,93,0,715.5,0,93,
